date;real_TR;dividend_yield;earnings_yield;inflation_1yr;inflation_2yr;inflation_5yr;inflation_10yr;ln_CAPE5;ln_CAPE10;ln_TR_CAPE;excess_CAPE_yield;sqrt_excess_CAPE_yield;detrended;detrended_off1yr;detrended_off2yr;detrended_off5yr;detrended_off7yr;detrended_off10yr;detrended_SMA_1yr;detrended_SMA_2yr;detrended_SMA_5yr;detrended_SMA_10yr;detrended_SMA_avg;detrended_BB_1yr;detrended_BB_2yr;detrended_BB_5yr;detrended_BB_10yr;detrended_BB_avg;detrended_plus_slope_1yr;detrended_plus_slope_2yrs;detrended_plus_slope_5yrs;detrended_sqr;detrended_sqr_off1yr;detrended_sqr_off2yr;detrended_sqr_off5yr;detrended_sqr_off7yr;detrended_sqr_off10yr;detrended_cutoff_hi_03;detrended_cutoff_low_03;return_avg_normalized;stdev_avg_normalized;TR_max;TR_max_off_m1yr;TR_max_off_m2yr;TR_max_off_m5yr;TR_max_off1yr;TR_max_off2yr;TR_max_off5yr;TR_max_off7yr;TR_max_off10yr;TR_min;TR_ratio;time_since_max;nominal_interest_rate_10yr;real_interest_rate_10yr;real_return_1yr;real_return_2yr;real_return_3yr;real_return_5yr;real_return_7yr;real_return_avg_1_7yrs;real_return_9yr;real_return_10yr;real_return_11yr;real_return_12yr;real_return_13yr;real_return_15yr;real_return_min;real_return_avg_9_15yrs;real_return_max;real_return_sd;real_return_20yr;real_return_25yr;real_return_6mth_cutoff_m12pc;real_return_1yr_cutoff_m20pc;real_return_10yr_cutoff_2pc;SMA_real_return_10yr_cutoff_m10pc;real_return_10yr_cutoff_11pc;SMA_real_return_10yr_cutoff_75pc;SMA_real_return_15yr_cutoff_150pc;curv_1yr;curv_2yr;curv_5yr;curv_avg;sd_6mo;sd_1yr;sd_2yr;sd_5yr;sd_10yr;sd_15yr;sd_avg;BB_6mo;BB_1yr;BB_2yr;BB_5yr;BB_avg;SMA_1yr_2yr;SMA_1yr_5yr;SMA_2yr_5yr;SMA_ratio_avg;future_real_return_1yr;future_real_return_2yr;future_real_return_3yr;future_real_return_5yr;future_real_return_7yr;future_real_return_avg_1_7yrs;future_real_return_9yr;future_real_return_10yr;future_real_return_11yr;future_real_return_12yr;future_real_return_13yr;future_real_return_15yr;future_real_return_avg_9_15yrs;future_real_return_20yr;future_real_return_25yr;future_TR_ratio_1yr;future_TR_ratio_2yr;future_TR_ratio_5yr
1998.38;7951.948;0.0143;0.0353;0.016;0.019;0.024;0.033;3.482;3.610;3.719;0.004;0.061;0.551;0.331;0.166;-0.032;-0.066;-0.220;0.464;0.256;0.117;0.06;0.22;1.54;1.11;0.93;0.89;1.12;0.641;0.772;0.870;0.304;0.110;0.028;-0.001;-0.004;-0.049;0.251;0.000;1.573;1.320;0.004;0.335;0.679;1.481;-0.248;-0.402;-0.591;-0.654;-0.687;0.627;1.602;0.083;0.0565;0.0409;0.26;0.29;0.27;0.20;0.16;0.24;0.14;0.15;0.12;0.13;0.14;0.13;0.12;0.14;0.29;0.06;0.12;0.08;0.00;0.00;0.00;0.00;0.04;0.65;0.41;0.01;0.15;0.11;0.09;0.09;0.08;0.12;0.14;0.13;0.13;0.11;1.38;1.59;1.21;1.02;1.30;1.26;1.86;1.83;1.65;0.19;0.13;0.01;-0.05;0.00;0.02;0.02;0.01;-0.03;0.00;0.01;0.02;0.00;0.04;0.05;1.91;2.05;2.07
1998.46;7951.500;0.0144;0.0352;0.016;0.019;0.025;0.032;3.472;3.606;3.713;0.005;0.071;0.546;0.376;0.173;-0.030;-0.071;-0.172;0.486;0.239;0.114;0.06;0.22;1.24;0.99;0.87;0.85;0.99;0.633;0.768;0.876;0.298;0.142;0.030;-0.001;-0.005;-0.029;0.246;0.000;1.626;1.379;0.004;0.269;0.658;1.463;-0.208;-0.395;-0.591;-0.654;-0.687;0.627;1.602;0.167;0.0550;0.0394;0.20;0.31;0.25;0.20;0.16;0.22;0.14;0.15;0.12;0.13;0.14;0.13;0.12;0.13;0.31;0.06;0.12;0.08;0.00;0.00;0.00;0.00;0.04;0.63;0.37;0.03;0.14;0.10;0.09;0.08;0.08;0.12;0.14;0.13;0.14;0.11;1.00;1.35;1.10;0.96;1.10;1.31;1.94;1.91;1.72;0.19;0.12;0.03;-0.04;0.00;0.02;0.02;0.01;-0.03;-0.01;0.01;0.02;0.00;0.04;0.05;1.91;2.05;2.07
1998.54;8296.606;0.0138;0.0334;0.015;0.019;0.024;0.032;3.505;3.644;3.751;0.004;0.064;0.583;0.426;0.130;-0.035;-0.070;-0.184;0.502;0.260;0.125;0.06;0.24;1.51;1.10;0.90;0.88;1.10;0.682;0.802;0.925;0.340;0.181;0.017;-0.001;-0.005;-0.034;0.283;0.000;1.681;1.442;0.000;0.248;0.789;1.558;-0.199;-0.420;-0.608;-0.668;-0.700;0.601;1.665;0.000;0.0546;0.0397;0.25;0.32;0.27;0.20;0.17;0.24;0.14;0.15;0.12;0.13;0.15;0.14;0.12;0.14;0.32;0.07;0.12;0.09;0.00;0.00;0.00;0.00;0.04;0.68;0.47;0.09;0.11;0.11;0.10;0.06;0.08;0.12;0.14;0.13;0.14;0.11;1.89;1.58;1.21;1.01;1.42;1.43;2.05;2.03;1.84;0.14;0.11;0.01;-0.04;0.00;0.04;0.02;0.00;-0.03;-0.01;0.00;0.02;0.00;0.04;0.05;1.91;2.05;2.07
1998.63;7708.842;0.0150;0.0357;0.014;0.018;0.024;0.032;3.423;3.567;3.673;0.007;0.084;0.504;0.422;0.153;-0.026;-0.051;-0.211;0.465;0.237;0.108;0.05;0.21;0.18;0.63;0.70;0.73;0.56;0.590;0.709;0.854;0.254;0.178;0.023;-0.001;-0.003;-0.045;0.204;0.000;1.717;1.480;0.076;0.246;0.739;1.521;-0.136;-0.375;-0.573;-0.634;-0.677;0.647;1.665;0.083;0.0534;0.0398;0.15;0.26;0.23;0.18;0.16;0.19;0.13;0.14;0.11;0.13;0.14;0.13;0.11;0.13;0.26;0.05;0.11;0.08;0.00;0.00;0.00;0.00;0.03;0.53;0.00;0.05;0.05;0.07;0.05;0.04;0.08;0.11;0.14;0.13;0.14;0.11;-1.53;0.49;0.77;0.80;0.13;1.40;2.02;1.98;1.80;0.28;0.15;0.02;-0.03;0.01;0.05;0.03;0.00;-0.02;-0.01;0.01;0.02;0.01;0.05;0.05;1.97;2.05;2.07
1998.71;7322.305;0.0158;0.0373;0.012;0.017;0.023;0.031;3.362;3.513;3.617;0.013;0.116;0.447;0.426;0.165;-0.020;-0.064;-0.204;0.441;0.228;0.096;0.04;0.20;-0.82;0.26;0.56;0.62;0.16;0.504;0.629;0.801;0.200;0.181;0.027;0.000;-0.004;-0.042;0.147;0.000;1.739;1.503;0.133;0.235;0.710;1.492;-0.082;-0.337;-0.545;-0.615;-0.660;0.681;1.665;0.167;0.0481;0.0357;0.07;0.21;0.20;0.17;0.15;0.16;0.12;0.13;0.12;0.12;0.14;0.13;0.07;0.13;0.21;0.04;0.11;0.08;0.00;0.00;0.00;0.00;0.02;0.39;0.00;-0.03;-0.05;0.05;-0.01;0.06;0.07;0.11;0.14;0.13;0.14;0.11;-2.37;-0.29;0.47;0.66;-0.38;1.38;2.02;1.99;1.80;0.29;0.19;0.03;-0.02;0.01;0.05;0.03;0.01;-0.01;0.00;0.00;0.03;0.01;0.05;0.05;1.97;2.07;2.07
1998.79;7398.752;0.0157;0.0368;0.015;0.017;0.024;0.031;3.364;3.520;3.623;0.016;0.126;0.453;0.434;0.197;-0.017;-0.069;-0.176;0.435;0.244;0.096;0.04;0.20;-0.78;0.25;0.56;0.62;0.16;0.482;0.613;0.810;0.205;0.189;0.039;0.000;-0.005;-0.031;0.153;0.000;1.760;1.526;0.121;0.218;0.647;1.472;-0.079;-0.319;-0.546;-0.619;-0.663;0.674;1.665;0.250;0.0453;0.0298;0.10;0.18;0.20;0.17;0.15;0.16;0.13;0.14;0.13;0.12;0.13;0.13;0.10;0.13;0.20;0.03;0.12;0.08;0.00;0.00;0.00;0.00;0.03;0.39;0.00;-0.16;-0.11;0.06;-0.07;0.07;0.07;0.10;0.14;0.13;0.14;0.11;-1.42;-0.26;0.48;0.66;-0.14;1.35;2.03;2.03;1.80;0.26;0.17;-0.01;-0.01;0.01;0.04;0.03;0.00;-0.01;0.00;0.00;0.03;0.01;0.05;0.05;1.97;2.07;2.07
1998.88;8210.729;0.0141;0.0331;0.017;0.017;0.024;0.031;3.461;3.621;3.723;0.010;0.100;0.551;0.418;0.239;-0.023;-0.077;-0.202;0.496;0.282;0.119;0.06;0.24;0.81;0.84;0.73;0.75;0.78;0.572;0.705;0.916;0.304;0.175;0.057;-0.001;-0.006;-0.041;0.251;0.000;1.797;1.566;0.010;0.231;0.571;1.473;-0.170;-0.357;-0.591;-0.656;-0.697;0.607;1.665;0.333;0.0483;0.0316;0.19;0.24;0.22;0.19;0.17;0.20;0.14;0.15;0.15;0.13;0.14;0.14;0.13;0.14;0.24;0.04;0.12;0.09;0.00;0.00;0.00;0.00;0.04;0.58;0.26;-0.18;-0.11;0.08;-0.07;0.07;0.06;0.10;0.14;0.13;0.14;0.11;1.37;1.22;1.01;0.84;1.11;1.28;2.01;2.01;1.77;0.12;0.08;-0.03;-0.03;-0.01;0.01;0.02;-0.03;-0.01;0.00;0.00;0.02;0.00;0.04;0.05;1.97;2.07;2.07
1998.96;8552.932;0.0136;0.0317;0.014;0.015;0.023;0.031;3.494;3.659;3.760;0.010;0.102;0.587;0.440;0.245;-0.019;-0.074;-0.186;0.511;0.302;0.129;0.07;0.25;1.25;1.01;0.77;0.77;0.95;0.607;0.735;0.960;0.344;0.194;0.060;0.000;-0.005;-0.035;0.287;0.000;1.839;1.612;0.000;0.235;0.600;1.527;-0.190;-0.375;-0.604;-0.670;-0.709;0.583;1.716;0.000;0.0465;0.0323;0.23;0.25;0.24;0.20;0.16;0.22;0.15;0.15;0.15;0.13;0.14;0.14;0.13;0.14;0.25;0.05;0.12;0.09;0.00;0.00;0.00;0.00;0.04;0.62;0.38;-0.14;-0.10;0.09;-0.05;0.09;0.06;0.09;0.14;0.14;0.14;0.11;1.77;1.64;1.17;0.89;1.37;1.30;2.05;2.09;1.81;0.15;0.06;-0.03;-0.03;-0.01;0.03;0.01;-0.04;-0.02;-0.01;0.00;0.02;-0.01;0.04;0.05;1.98;2.07;2.07
1999.04;8962.833;0.0130;0.0304;0.015;0.015;0.023;0.031;3.534;3.703;3.802;0.008;0.092;0.628;0.435;0.269;-0.010;-0.010;-0.162;0.559;0.329;0.136;0.08;0.28;1.69;1.20;0.81;0.81;1.13;0.650;0.776;1.012;0.395;0.189;0.072;0.000;0.000;-0.026;0.328;0.000;1.888;1.666;0.000;0.294;0.629;1.611;-0.227;-0.386;-0.617;-0.663;-0.722;0.556;1.798;0.000;0.0472;0.0324;0.22;0.25;0.24;0.21;0.17;0.22;0.16;0.15;0.15;0.13;0.14;0.15;0.13;0.14;0.25;0.04;0.13;0.09;0.00;0.00;0.00;0.00;0.04;0.68;0.48;-0.09;-0.05;0.12;-0.01;0.12;0.06;0.09;0.14;0.14;0.14;0.12;2.01;2.03;1.34;0.95;1.58;1.26;2.02;2.05;1.78;0.13;0.01;-0.04;-0.04;-0.01;0.03;0.01;-0.04;-0.02;-0.01;-0.01;0.02;-0.01;0.03;0.05;2.03;2.07;2.07
1999.13;8946.014;0.0131;0.0306;0.014;0.014;0.022;0.030;3.525;3.699;3.797;0.005;0.074;0.621;0.490;0.303;-0.020;-0.025;-0.139;0.578;0.322;0.129;0.07;0.28;1.29;1.06;0.76;0.77;0.97;0.650;0.769;1.013;0.386;0.240;0.092;0.000;-0.001;-0.019;0.321;0.000;1.930;1.713;0.002;0.218;0.566;1.621;-0.177;-0.360;-0.616;-0.662;-0.722;0.557;1.798;0.083;0.0500;0.0358;0.16;0.26;0.24;0.22;0.17;0.21;0.15;0.15;0.15;0.12;0.13;0.15;0.12;0.14;0.26;0.05;0.13;0.09;0.00;0.00;0.00;0.00;0.04;0.65;0.44;-0.01;-0.02;0.10;0.03;0.13;0.07;0.09;0.15;0.14;0.15;0.12;1.38;1.61;1.21;0.90;1.27;1.29;2.15;2.11;1.85;0.13;0.01;-0.04;-0.03;-0.01;0.04;0.00;-0.04;-0.02;0.00;0.00;0.02;-0.01;0.03;0.05;2.03;2.07;2.07
1999.21;9179.699;0.0128;0.0299;0.015;0.015;0.023;0.030;3.544;3.722;3.819;0.002;0.048;0.641;0.534;0.289;-0.043;-0.045;-0.152;0.601;0.314;0.125;0.08;0.28;1.35;1.12;0.77;0.77;1.00;0.689;0.786;1.040;0.411;0.286;0.083;-0.002;-0.002;-0.023;0.341;0.000;1.968;1.757;0.000;0.187;0.618;1.733;-0.157;-0.376;-0.626;-0.671;-0.729;0.543;1.842;0.000;0.0523;0.0369;0.15;0.29;0.25;0.23;0.18;0.22;0.16;0.15;0.15;0.13;0.13;0.15;0.13;0.14;0.29;0.06;0.13;0.10;0.00;0.00;0.00;0.00;0.04;0.67;0.48;0.10;0.00;0.10;0.07;0.11;0.07;0.09;0.15;0.14;0.15;0.12;1.37;1.60;1.26;0.91;1.29;1.36;2.30;2.17;1.94;0.06;-0.01;-0.06;-0.03;-0.01;0.05;-0.01;-0.05;-0.02;0.00;0.00;0.02;-0.01;0.04;0.05;2.03;2.07;2.07
1999.29;9500.695;0.0123;0.0294;0.021;0.019;0.024;0.030;3.571;3.754;3.850;0.002;0.046;0.670;0.561;0.248;-0.083;-0.050;-0.128;0.611;0.354;0.132;0.09;0.30;1.48;1.30;0.79;0.79;1.09;0.745;0.806;1.074;0.449;0.314;0.061;-0.007;-0.002;-0.016;0.370;0.000;2.002;1.799;0.000;0.190;0.736;1.930;-0.160;-0.398;-0.639;-0.682;-0.738;0.525;1.906;0.000;0.0518;0.0309;0.19;0.26;0.26;0.24;0.18;0.23;0.16;0.15;0.16;0.13;0.14;0.15;0.13;0.15;0.26;0.05;0.13;0.10;0.00;0.00;0.00;0.00;0.04;0.70;0.53;0.24;-0.03;0.10;0.10;0.07;0.08;0.09;0.15;0.14;0.15;0.11;1.89;1.65;1.39;0.94;1.47;1.46;2.46;2.17;2.03;0.06;-0.07;-0.06;-0.04;-0.02;0.05;-0.01;-0.06;-0.02;-0.01;0.00;0.02;-0.02;0.04;0.05;2.03;2.07;2.07
1999.38;9491.210;0.0122;0.0301;0.020;0.018;0.023;0.030;3.564;3.751;3.845;-0.002;-0.045;0.664;0.551;0.331;-0.079;-0.036;-0.099;0.605;0.368;0.131;0.09;0.30;1.17;1.16;0.75;0.75;0.96;0.758;0.796;1.072;0.441;0.304;0.110;-0.006;-0.001;-0.010;0.364;0.000;2.032;1.836;0.001;0.195;0.588;1.902;-0.159;-0.370;-0.638;-0.682;-0.738;0.525;1.906;0.083;0.0554;0.0358;0.19;0.23;0.25;0.24;0.18;0.22;0.15;0.15;0.15;0.13;0.13;0.15;0.13;0.14;0.25;0.04;0.13;0.10;0.00;0.00;0.00;0.00;0.04;0.68;0.49;0.24;-0.04;0.08;0.09;0.06;0.09;0.09;0.15;0.15;0.15;0.11;1.50;1.34;1.26;0.89;1.25;1.33;2.43;2.10;1.95;0.08;-0.07;-0.07;-0.04;-0.02;0.05;-0.01;-0.05;-0.02;-0.01;0.00;0.02;-0.01;0.04;0.05;2.05;2.07;2.07
1999.46;9433.004;0.0123;0.0310;0.018;0.018;0.023;0.029;3.551;3.742;3.834;-0.006;-0.075;0.653;0.546;0.376;-0.077;-0.058;-0.073;0.618;0.381;0.126;0.09;0.30;0.87;1.00;0.70;0.71;0.82;0.757;0.783;1.062;0.426;0.298;0.142;-0.006;-0.003;-0.005;0.353;0.000;2.055;1.866;0.007;0.195;0.510;1.880;-0.154;-0.333;-0.636;-0.680;-0.736;0.528;1.906;0.167;0.0590;0.0406;0.14;0.19;0.27;0.24;0.18;0.20;0.15;0.14;0.15;0.12;0.13;0.15;0.12;0.14;0.27;0.05;0.13;0.11;0.00;0.00;0.00;0.00;0.03;0.65;0.44;0.16;-0.06;0.07;0.06;0.04;0.09;0.09;0.15;0.15;0.15;0.11;0.99;1.06;1.12;0.84;1.00;1.26;2.41;2.04;1.90;0.05;-0.04;-0.08;-0.05;-0.02;0.03;-0.01;-0.05;-0.02;-0.01;-0.01;0.02;-0.01;0.04;0.05;2.05;2.07;2.07
1999.54;9829.935;0.0118;0.0304;0.020;0.018;0.023;0.030;3.585;3.780;3.871;-0.005;-0.073;0.688;0.583;0.426;-0.090;-0.047;-0.054;0.596;0.393;0.139;0.11;0.31;1.14;1.16;0.74;0.74;0.94;0.817;0.824;1.100;0.474;0.340;0.181;-0.008;-0.002;-0.003;0.388;0.000;2.079;1.898;0.000;0.185;0.479;2.003;-0.156;-0.324;-0.651;-0.693;-0.747;0.507;1.972;0.000;0.0579;0.0377;0.28;0.22;0.27;0.24;0.18;0.24;0.17;0.14;0.16;0.12;0.14;0.15;0.12;0.15;0.28;0.06;0.13;0.11;0.00;0.00;0.00;0.00;0.03;0.69;0.52;0.06;-0.06;0.07;0.02;0.05;0.10;0.09;0.15;0.15;0.15;0.11;2.02;1.29;1.26;0.89;1.36;1.25;2.53;2.05;1.95;0.03;-0.07;-0.11;-0.05;-0.03;0.02;-0.02;-0.05;-0.03;-0.01;-0.01;0.02;-0.02;0.03;0.05;2.05;2.07;2.07
1999.63;9436.192;0.0123;0.0324;0.021;0.018;0.023;0.029;3.538;3.736;3.826;-0.006;-0.076;0.642;0.504;0.422;-0.069;-0.046;-0.015;0.545;0.378;0.128;0.10;0.29;0.47;0.74;0.63;0.66;0.63;0.758;0.775;1.053;0.412;0.254;0.178;-0.005;-0.002;0.000;0.342;0.000;2.096;1.922;0.042;0.275;0.477;1.925;-0.121;-0.295;-0.636;-0.679;-0.727;0.528;1.972;0.083;0.0594;0.0380;0.29;0.19;0.25;0.23;0.18;0.23;0.17;0.14;0.15;0.12;0.13;0.15;0.12;0.14;0.29;0.05;0.13;0.11;0.00;0.00;0.00;0.00;0.03;0.60;0.35;-0.01;-0.03;0.05;0.00;0.03;0.09;0.09;0.15;0.15;0.15;0.11;-0.29;0.70;0.91;0.77;0.52;1.16;2.29;1.90;1.78;0.08;-0.07;-0.13;-0.05;-0.02;0.02;-0.02;-0.04;-0.02;-0.01;0.00;0.02;-0.01;0.04;0.05;2.05;2.07;2.07
1999.71;9335.001;0.0125;0.0333;0.024;0.019;0.023;0.029;3.520;3.721;3.810;-0.005;-0.071;0.626;0.447;0.426;-0.069;-0.050;-0.019;0.539;0.375;0.122;0.09;0.28;0.11;0.56;0.59;0.62;0.47;0.704;0.752;1.035;0.392;0.200;0.181;-0.005;-0.003;0.000;0.326;0.000;2.104;1.937;0.053;0.342;0.463;1.909;-0.111;-0.280;-0.632;-0.676;-0.724;0.534;1.972;0.167;0.0592;0.0354;0.26;0.17;0.23;0.23;0.18;0.21;0.17;0.14;0.15;0.13;0.13;0.15;0.13;0.14;0.26;0.04;0.13;0.11;0.00;0.00;0.00;0.00;0.03;0.56;0.25;-0.09;0.03;0.04;0.00;0.03;0.08;0.08;0.15;0.15;0.15;0.11;-1.41;0.46;0.77;0.72;0.14;1.09;2.17;1.75;1.67;0.11;-0.07;-0.13;-0.05;-0.02;0.03;-0.02;-0.03;-0.02;-0.02;0.00;0.02;-0.01;0.04;0.05;2.07;2.07;2.07
1999.79;9199.676;0.0127;0.0349;0.026;0.021;0.024;0.029;3.499;3.703;3.790;-0.007;-0.082;0.606;0.453;0.434;-0.079;-0.071;-0.026;0.579;0.362;0.115;0.09;0.29;-0.67;0.35;0.53;0.58;0.20;0.636;0.722;1.010;0.367;0.205;0.189;-0.006;-0.005;-0.001;0.306;0.000;2.101;1.942;0.069;0.329;0.443;1.924;-0.098;-0.259;-0.627;-0.671;-0.720;0.542;1.972;0.250;0.0611;0.0355;0.12;0.17;0.20;0.22;0.17;0.18;0.17;0.14;0.15;0.14;0.13;0.14;0.12;0.14;0.22;0.03;0.13;0.11;0.00;0.00;0.00;0.00;0.03;0.51;0.00;-0.18;0.07;0.05;-0.02;0.03;0.05;0.08;0.14;0.15;0.15;0.10;-1.71;0.06;0.63;0.66;-0.09;1.09;2.20;1.75;1.68;0.11;-0.12;-0.14;-0.04;-0.01;0.05;-0.02;-0.03;-0.02;-0.02;0.00;0.02;-0.01;0.04;0.05;2.07;2.07;2.07
1999.88;9847.437;0.0118;0.0336;0.027;0.021;0.024;0.029;3.561;3.766;3.852;-0.008;-0.088;0.669;0.551;0.418;-0.090;-0.050;-0.052;0.628;0.392;0.126;0.10;0.31;0.93;0.83;0.63;0.64;0.76;0.685;0.778;1.069;0.447;0.304;0.175;-0.008;-0.003;-0.003;0.369;0.000;2.105;1.954;0.000;0.199;0.461;1.944;-0.157;-0.308;-0.651;-0.689;-0.738;0.506;1.976;0.000;0.0603;0.0335;0.15;0.19;0.23;0.24;0.18;0.20;0.17;0.14;0.15;0.15;0.13;0.15;0.13;0.15;0.24;0.04;0.13;0.12;0.00;0.00;0.00;0.00;0.03;0.61;0.37;-0.19;0.08;0.04;-0.02;0.04;0.04;0.08;0.14;0.15;0.15;0.10;1.77;1.45;1.03;0.78;1.26;1.22;2.45;1.90;1.86;-0.02;-0.13;-0.16;-0.05;-0.01;0.05;-0.05;-0.03;-0.02;-0.02;0.00;0.02;-0.02;0.04;0.05;2.07;2.07;2.07
1999.96;10123.911;0.0115;0.0337;0.024;0.021;0.023;0.028;3.582;3.789;3.873;-0.011;-0.104;0.691;0.587;0.440;-0.105;-0.023;-0.032;0.660;0.398;0.134;0.10;0.32;1.51;0.96;0.66;0.65;0.95;0.704;0.797;1.086;0.478;0.344;0.194;-0.011;-0.001;-0.001;0.391;0.000;2.107;1.963;0.000;0.184;0.462;2.058;-0.155;-0.316;-0.661;-0.688;-0.745;0.492;2.031;0.000;0.0628;0.0385;0.13;0.21;0.23;0.25;0.18;0.20;0.18;0.15;0.15;0.15;0.13;0.15;0.13;0.15;0.25;0.04;0.13;0.11;0.00;0.00;0.00;0.00;0.04;0.63;0.42;-0.13;0.08;0.03;-0.01;0.05;0.04;0.08;0.14;0.15;0.16;0.10;1.96;1.92;1.14;0.80;1.45;1.24;2.58;1.91;1.91;-0.06;-0.12;-0.15;-0.05;-0.01;0.05;-0.06;-0.03;-0.02;-0.02;-0.01;0.02;-0.02;0.04;0.05;2.07;2.07;2.07
2000.04;10081.850;0.0116;0.0344;0.026;0.021;0.023;0.028;3.571;3.779;3.862;-0.015;-0.123;0.682;0.628;0.435;-0.090;-0.032;-0.070;0.651;0.414;0.138;0.09;0.32;0.98;0.83;0.62;0.62;0.76;0.696;0.779;1.071;0.465;0.395;0.189;-0.008;-0.001;-0.005;0.382;0.000;2.104;1.968;0.004;0.130;0.461;1.997;-0.111;-0.313;-0.659;-0.686;-0.744;0.494;2.031;0.083;0.0666;0.0405;0.13;0.17;0.21;0.24;0.18;0.18;0.16;0.15;0.15;0.15;0.13;0.14;0.13;0.15;0.24;0.03;0.13;0.11;0.00;0.00;0.00;0.00;0.04;0.60;0.36;-0.06;0.04;0.01;0.00;0.06;0.04;0.07;0.14;0.15;0.16;0.10;1.46;1.49;1.04;0.77;1.19;1.29;2.65;2.01;1.99;-0.08;-0.11;-0.15;-0.04;-0.01;0.06;-0.06;-0.03;-0.02;-0.02;-0.01;0.02;-0.02;0.04;0.05;2.07;2.07;2.07
2000.13;9774.083;0.0120;0.0360;0.029;0.023;0.023;0.028;3.533;3.742;3.824;-0.013;-0.113;0.645;0.621;0.490;-0.062;-0.023;-0.105;0.643;0.417;0.134;0.09;0.32;-0.44;0.43;0.54;0.57;0.28;0.648;0.735;1.027;0.416;0.386;0.240;-0.004;-0.001;-0.011;0.345;0.000;2.092;1.965;0.036;0.132;0.376;1.898;-0.083;-0.247;-0.643;-0.673;-0.736;0.510;2.031;0.167;0.0652;0.0361;0.06;0.12;0.20;0.22;0.17;0.16;0.15;0.15;0.15;0.14;0.12;0.14;0.06;0.14;0.22;0.04;0.13;0.11;0.00;0.00;0.00;0.00;0.04;0.52;0.13;-0.03;-0.01;0.00;-0.01;0.06;0.03;0.07;0.14;0.15;0.16;0.10;0.17;0.53;0.74;0.68;0.53;1.22;2.56;1.90;1.89;-0.06;-0.10;-0.14;-0.04;-0.01;0.06;-0.06;-0.03;-0.01;-0.01;0.00;0.02;-0.01;0.04;0.05;2.07;2.07;2.07
2000.21;10076.210;0.0116;0.0353;0.030;0.026;0.024;0.029;3.557;3.766;3.847;-0.011;-0.103;0.670;0.641;0.534;-0.046;-0.011;-0.089;0.670;0.435;0.145;0.09;0.34;0.45;0.63;0.57;0.58;0.56;0.673;0.760;1.046;0.449;0.411;0.286;-0.002;0.000;-0.008;0.370;0.000;2.084;1.965;0.005;0.103;0.309;1.835;-0.089;-0.232;-0.646;-0.677;-0.744;0.495;2.031;0.250;0.0626;0.0325;0.06;0.12;0.23;0.22;0.18;0.16;0.16;0.15;0.15;0.15;0.12;0.14;0.06;0.14;0.23;0.05;0.14;0.11;0.00;0.00;0.00;0.00;0.04;0.56;0.25;-0.01;-0.05;0.01;-0.02;0.05;0.03;0.07;0.14;0.16;0.16;0.10;0.91;1.25;0.90;0.72;0.95;1.19;2.57;1.97;1.91;-0.11;-0.13;-0.17;-0.04;-0.01;0.06;-0.07;-0.03;-0.01;-0.01;0.00;0.02;-0.02;0.04;0.05;2.07;2.07;2.07
2000.29;10213.785;0.0115;0.0351;0.031;0.026;0.024;0.029;3.563;3.773;3.853;-0.008;-0.090;0.679;0.670;0.561;-0.023;-0.033;-0.094;0.671;0.435;0.152;0.10;0.34;0.73;0.66;0.58;0.58;0.64;0.688;0.770;1.048;0.460;0.449;0.314;-0.001;-0.001;-0.009;0.379;0.000;2.078;1.965;0.000;0.075;0.279;1.780;-0.070;-0.218;-0.640;-0.682;-0.747;0.488;2.049;0.000;0.0599;0.0292;0.08;0.13;0.20;0.22;0.18;0.16;0.16;0.15;0.14;0.15;0.13;0.14;0.08;0.14;0.22;0.04;0.13;0.10;0.00;0.00;0.00;0.00;0.04;0.56;0.26;0.06;-0.07;0.01;0.00;0.02;0.04;0.07;0.13;0.16;0.16;0.10;1.61;1.37;0.93;0.72;1.16;1.19;2.59;2.04;1.94;-0.20;-0.12;-0.17;-0.05;-0.02;0.05;-0.08;-0.03;-0.02;-0.01;0.00;0.02;-0.02;0.03;0.05;2.07;2.07;2.07
2000.38;9912.252;0.0118;0.0364;0.032;0.026;0.024;0.028;3.527;3.737;3.816;-0.012;-0.109;0.643;0.664;0.551;0.003;-0.032;-0.064;0.648;0.420;0.150;0.09;0.33;-0.55;0.27;0.49;0.53;0.18;0.651;0.731;1.005;0.414;0.441;0.304;0.000;-0.001;-0.004;0.343;0.000;2.065;1.960;0.030;0.076;0.284;1.695;-0.042;-0.195;-0.618;-0.672;-0.739;0.503;2.049;0.083;0.0644;0.0325;0.05;0.12;0.16;0.20;0.17;0.14;0.15;0.14;0.14;0.14;0.12;0.14;0.05;0.14;0.20;0.04;0.13;0.10;0.00;0.00;0.00;0.00;0.03;0.48;0.00;0.06;-0.09;0.01;-0.01;0.02;0.03;0.07;0.13;0.16;0.16;0.10;-1.05;0.41;0.63;0.63;0.16;1.19;2.50;2.00;1.90;-0.18;-0.12;-0.15;-0.05;-0.01;0.07;-0.06;-0.02;-0.01;-0.01;0.00;0.02;-0.01;0.03;0.05;2.07;2.07;2.07
